,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,minted_market_cap,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
22,4943,Dai,DAI,multi-collateral-dai,3656,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem']",,5365382702.664872,5365382702.664872,True,5362423741.09,,23,,,,2026-01-02T13:36:00.000Z,0.9994485087568539,83883189.74281637,-4.7294,-0.02086024,-0.0078905,-0.04265698,-0.03439053,-0.04362259,-0.02785788,5362423741.088224,0.1768,5362423741.09,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2026-01-02 13:37:02.171509
23,4642,Hedera,HBAR,hedera,409,2019-09-17T00:00:00.000Z,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio', 'hedera-hashgraph-ecosystem', 'real-world-assets-protocols', 'layer-1', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'iso-20022']",50000000000.0,42776708614.54322,50000000000.0,False,5984673238.7,,24,,,,2026-01-02T13:36:00.000Z,0.11969346477391464,152072553.1613378,18.6316,0.97943755,10.86231609,5.30173768,-17.55497772,-34.45036984,-45.67446226,5120092465.69884,0.1688,5984673238.7,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:37:02.171509
24,5994,Shiba Inu,SHIB,shiba-inu,1028,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel', 'bnb-chain-ecosystem', 'base-ecosystem', 'animal-memes', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",589552695333683.0,589244061869948.4,589500546517452.8,False,4562463258.24,,25,589551575078137.0,4562858195.846426,,2026-01-02T13:36:00.000Z,7.739540336639218e-06,152433732.90372905,56.406,2.39894019,10.17669395,7.22084077,-13.58975337,-19.57367188,-37.90215113,4560478184.967601,0.1504,4562866866.11,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-01-02 13:37:02.171509
25,11419,Toncoin,TON,toncoin,844,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing']",,2416298729.3533444,5150104291.624151,True,8897697284.38,,26,,,,2026-01-02T13:35:00.000Z,1.7276732237922705,97819092.98580335,-16.4435,0.88220417,2.84294367,12.40476442,7.79407681,-20.54322966,-38.5676038,4174574615.3870597,0.1376,8897697284.38,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:37:02.171509
26,33251,World Liberty Financial,WLFI,world-liberty-financial-wlfi,393,2024-10-01T02:34:47.000Z,"['defi', 'ethereum-ecosystem', 'solana-ecosystem', 'bnb-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",100000000000.0,26735545094.0,100000000000.0,False,15288263567.75,,27,,,,2026-01-02T13:35:00.000Z,0.15288263567746524,75811600.45194952,27.8316,2.14222904,5.09180771,8.3922786,-5.35177383,24.46220661,-24.10650398,4087400600.2444453,0.1348,15288263567.75,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,2026-01-02 13:37:02.171509
27,7083,Uniswap,UNI,uniswap,1370,2020-09-17T00:00:00.000Z,"['decentralized-exchange-dex-token', 'defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'amm', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'paradigm-portfolio', 'polygon-ecosystem', 'terra-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'cmc-crypto-awards-2024', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'hoo-smart-chain-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",,630275562.7469889,899910420.0370889,False,5243272217.13,,28,,,0.9159517,2026-01-02T13:36:00.000Z,5.826437943580835,284680668.824126,3.6643,0.44663246,2.94555768,-1.8524642,-3.78294607,7.9977236,-27.33426617,3672261453.7008195,0.1211,5243272217.13,4009230441.0,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,2026-01-02 13:37:02.171509
28,3635,Cronos,CRO,cronos,335,2018-12-14T00:00:00.000Z,"['medium-of-exchange', 'centralized-exchange', 'mobile', 'payments', 'layer-1']",100000000000.0,38582500208.012634,98282500828.60431,False,9331150567.42,,29,97393210558.0,9246719449.534666,,2026-01-02T13:36:00.000Z,0.09494213607454724,14950599.21981977,-35.9284,0.13629201,4.37659907,1.98945827,-14.17667439,-30.22210768,-55.07604026,3663104984.8453827,0.1208,9494213607.45,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:37:02.171509
29,27772,PayPal USD,PYUSD,paypal-usd,145,2023-08-21T14:30:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'stellar-ecosystem', 'usd-stablecoin', 'fiat-stablecoin']",,3612379000.580149,3612379000.580149,False,3611102718.66,,30,,,,2026-01-02T13:35:00.000Z,0.9996466921336048,163742555.64598647,-3.4008,0.0034504,-0.00817668,-0.00760031,0.00243073,0.00413397,0.00353732,3611102718.662843,0.1191,3611102718.66,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6c3ea9036406852006290770bedfcaba0e23a0e8,2026-01-02 13:37:02.171509
30,6636,Polkadot,DOT,polkadot-new,1004,2020-08-19T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'heco-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'arbitrum-ecosystem', 'spartan-group', 'optimism-ecosystem', 'osmosis-ecosystem', 'base-ecosystem', 'gnosis-chain-ecosystem', 'binance-ecosystem', 'binance-listing']",,1651342323.9991374,1651342323.9991374,True,3288518139.03,,31,,,,2026-01-02T13:35:00.000Z,1.991421216083328,258271373.78252974,104.7643,0.40317444,9.05142833,15.4998405,-12.95411093,-27.9807101,-52.97206691,3288518139.028231,0.1084,3288518139.03,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:37:02.171509
31,36148,World Liberty Financial USD,USD1,usd1,774,2025-04-13T05:37:56.000Z,"['stablecoin', 'usd-stablecoin', 'tron20-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'wlfi-ecosystem']",,3284367839.298764,3284367839.298764,False,3283607366.79,,32,,,,2026-01-02T13:35:00.000Z,0.9997684569612119,941267282.4717549,-33.9775,-0.00883681,0.01470359,-0.07109269,0.04003337,0.04212818,-0.00197464,3283607366.788755,0.1083,3283607366.79,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8d0D000Ee44948FC98c9B98A4FA4921476f08B0d,2026-01-02 13:37:02.171509
32,27075,Mantle,MNT,mantle,214,2023-07-17T11:00:31.000Z,"['ethereum-ecosystem', 'layer-2', 'dwf-labs-portfolio', 'made-in-china', 'neobank']",6219316795.0,3252944055.636841,6219316794.89,False,6146409150.93,,33,3252944055.64,3214810528.2985473,,2026-01-02T13:35:00.000Z,0.9882772262021118,39522809.31075197,4.9647,0.46670723,2.41441827,-5.21122564,-6.86331537,-22.97996307,-49.07966174,3214810528.295425,0.106,6146409151.03,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,2026-01-02 13:37:02.171509
33,22974,Bittensor,TAO,bittensor,233,2023-03-06T05:20:00.000Z,"['ai-big-data', 'distributed-computing', 'oracles', 'dao', 'polychain-capital-portfolio', 'dcg-portfolio', 'open-source', 'generative-ai', 'layer-1', 'depin', 'cmc-crypto-yearbook-2024-2025', 'binance-ecosystem', 'binance-listing', 'bittensor-ecosystem', 'robotics']",21000000.0,10559065.21939271,21000000.0,False,5112472330.66,,34,,,,2026-01-02T13:35:00.000Z,243.45106336489056,107310140.3065489,76.4452,0.72999001,8.93464313,9.40215705,-14.58918827,-48.11989123,-23.30961715,2570615655.8003864,0.0848,5112472330.66,,2026-01-02T13:35:00.000Z,22974.0,Bittensor,TAO,bittensor,0,2026-01-02 13:37:02.171509
34,11092,Bitget Token,BGB,bitget-token-new,43,2021-07-29T00:00:00.000Z,"['centralized-exchange', 'ethereum-ecosystem', 'made-in-china']",919992035.98,698995855.3084326,919992035.9787906,False,3210264809.4,,35,,,,2026-01-02T13:36:00.000Z,3.4894484776547015,28975563.10182698,-14.7024,0.0379005,0.18571423,1.10600276,-4.02333401,-18.11603607,-36.60300275,2439110023.192956,0.0804,3210264809.4,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x54D2252757e1672EEaD234D27B1270728fF90581,2026-01-02 13:37:02.171509
35,24478,Pepe,PEPE,pepe,636,2023-04-17T06:18:08.000Z,"['memes', 'ethereum-ecosystem', 'binance-ecosystem', 'binance-listing', 'etherlink-ecosystem']",420689899653542.56,420689899653542.56,420689899653542.56,False,2405407338.9,,36,,,,2026-01-02T13:36:00.000Z,5.717768220451056e-06,1367670781.5573964,637.198,6.29322031,37.72198841,41.82698347,19.92976287,-6.61209914,-42.29617696,2405407338.9037695,0.0793,2405407338.9,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6982508145454ce325ddbe47a25d4ec3d2311933,2026-01-02 13:37:02.171509
36,3897,OKB,OKB,okb,198,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'alameda-research-portfolio', 'x1-ecosystem', 'okexchain-ecosystem', 'x-layer-ecosystem', 'xlayer-ecosystem', 'made-in-china']",21000000.0,21000000.0,21000000.0,False,2333793966.73,,37,246638974.0,27409740451.51274,,2026-01-02T13:36:00.000Z,111.13304603477933,18309508.28762649,-14.1824,0.3059763,1.14008529,2.74898418,4.70800247,-18.09451001,-49.96817889,2333793966.7303658,0.077,2333793966.73,,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x75231f58b43240c9718dd58b4967c5114342a86c,2026-01-02 13:37:02.171509
37,7278,Aave,AAVE,aave,1219,2020-10-02T00:00:00.000Z,"['defi', 'dao', 'ethereum-ecosystem', 'yield-farming', 'three-arrows-capital-portfolio', 'governance', 'heco-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'lending-borowing', 'blockchain-capital-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'parafi-capital', 'polygon-ecosystem', 'fantom-ecosystem', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'optimism-ecosystem', 'standard-crypto-portfolio', 'gnosis-chain-ecosystem', 'sora-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,15311211.97732451,16000000.0,False,2432508827.47,,38,,,0.07076168,2026-01-02T13:35:00.000Z,152.03180171676027,158532331.3427424,-2.9539,0.9575138,4.76903179,-2.86312979,-21.59304506,-29.00280473,-46.45612209,2327791143.3798847,0.0768,2432508827.47,32896209046.0,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7Fc66500c84A76Ad7e9c93437bFc5Ac33E2DDaE9,2026-01-02 13:37:02.171509
38,6535,NEAR Protocol,NEAR,near-protocol,604,2020-08-11T00:00:00.000Z,"['platform', 'ai-big-data', 'staking', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'arrington-xrp-capital-portfolio', 'coinfund-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'kenetic-capital-portfolio', 'near-protocol-ecosystem', 'cross-chain', 'circle-ventures-portfolio', 'layer-1', 'alleged-sec-securities', 'modular-blockchain', 'account-abstraction', 'data-availability', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,1284071623.0,1284071623.0,False,2105721042.82,,39,1209202633.0,1982945019.3669503,,2026-01-02T13:35:00.000Z,1.6398781852197226,180893648.56200808,51.6958,0.4862307,6.9414347,7.42384086,-8.76014919,-18.46182561,-44.51922469,2105721042.8173838,0.0694,2105721042.82,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:37:02.171509
39,35491,MemeCore,M,memecore,106,2025-07-03T09:16:58.000Z,"['memes', 'bnb-chain-ecosystem', 'layer-1', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing']",10000000000.0,1252417666.3320549,5319734438.83928,False,8141112376.1,,40,,,,2026-01-02T13:36:00.000Z,1.5303606730177088,15312925.17280918,18.9208,0.61292642,-9.44095223,11.3158729,16.88640828,-35.83383684,-30.04372848,1916650742.7471917,0.0632,15303606730.18,,2026-01-02T13:36:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x22b1458e780f8fa71e2f84502cee8b5a3cc731fa,2026-01-02 13:37:02.171509
40,1321,Ethereum Classic,ETC,ethereum-classic,687,2016-07-24T00:00:00.000Z,"['mineable', 'pow', 'ethash', 'platform', 'smart-contracts', 'dcg-portfolio', 'layer-1', '2017-2018-alt-season', 'ethereum-classic-ecosystem', 'binance-ecosystem', 'binance-listing']",210700000.0,154962795.89129126,210700000.0,False,2570287591.97,,41,,,,2026-01-02T13:35:00.000Z,12.198802050149476,74074158.52706221,-2.4655,0.72784625,5.15204953,2.61912186,-12.25811022,-20.55097267,-37.45705593,1890360472.2155786,0.0623,2570287591.97,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:37:02.171509
41,36341,Aster,ASTER,aster,394,2025-04-25T06:46:11.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'bnb-chain-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins', 'made-in-china']",8000000000.0,2495479180.108494,7922139508.108494,False,5828211733.49,,42,,,,2026-01-02T13:35:00.000Z,0.7356865815766285,120010204.69336596,37.3497,1.68879647,5.28929553,4.6195018,-31.48499666,-26.69793764,-63.78068038,1835890547.4096653,0.0605,5885492652.61,,2026-01-02T13:35:00.000Z,1839.0,BNB Smart Chain (BEP20),BNB,bnb,0x000Ae314E2A2172a039B26378814C252734f556A,2026-01-02 13:37:02.171509
42,5176,Tether Gold,XAUt,tether-gold,306,2020-02-07T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,409217.6417,520089.3,False,2278428648.53,,43,48450.0,212251757.57579416,0.79193438,2026-01-02T13:35:00.000Z,4380.841229634554,149859030.13780093,13.9715,-0.41386435,1.19478758,-3.15563484,3.90534875,9.29853415,12.587031,1792717516.6531804,0.0591,2278428648.53,2263719766.0,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x68749665FF8D2d112Fa859AA293F07A622782F38,2026-01-02 13:37:02.171509
43,30171,Ethena,ENA,ethena,407,2024-03-29T04:42:08.000Z,"['defi', 'ethereum-ecosystem', 'binance-labs-portfolio', 'okx-ventures-portfolio', 'cmc-crypto-yearbook-2024-2025', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",15000000000.0,7690625000.0,15000000000.0,False,3395950341.06,,44,1479139274.0,334872234.8009352,0.26865278,2026-01-02T13:36:00.000Z,0.22639668940393182,163840058.4652298,87.1707,1.6379566,10.84002911,6.74122261,-18.43472134,-36.19815437,-61.93534291,1741132039.447113,0.0574,3395950341.06,6480975255.10172,2026-01-02T13:36:00.000Z,1027.0,Ethereum,ETH,ethereum,0x57e114B691Db790C35207b2e685D4A43181e6061,2026-01-02 13:37:02.171509
44,35697,Pi,PI,pi,67,2025-02-11T07:16:10.000Z,"['layer-1', 'mobile-mining']",100000000000.0,8378400979.879229,100000000000.0,False,20490529057.28,,45,8378341122.88,1716766422.301353,,2026-01-02T13:36:00.000Z,0.20490529057275073,7960630.47224568,1.6146,0.02133786,0.70189119,-0.15090955,-11.97367075,-14.68727725,-21.52087108,1716778687.3171728,0.0566,20490529057.28,,2026-01-02T13:36:00.000Z,,,,,,2026-01-02 13:37:02.171509
45,8916,Internet Computer,ICP,internet-computer,392,2021-03-23T00:00:00.000Z,"['platform', 'ai-big-data', 'smart-contracts', 'polychain-capital-portfolio', 'electric-capital-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio', 'icp-ecosystem', 'internet-computer-ecosystem', 'layer-1', 'alleged-sec-securities', 'depin', 'binance-ecosystem', 'binance-listing']",,546093290.848662,546093290.848662,True,1644333195.74,,46,546093281.25,1644333166.841674,,2026-01-02T13:35:00.000Z,3.011084778552518,105051502.94365385,-32.9425,0.07262543,3.4089628,-0.42031835,-18.86814302,-23.27473961,-33.29873217,1644333195.7440593,0.0542,1644333195.74,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:37:02.171509
46,4705,PAX Gold,PAXG,pax-gold,331,2019-09-26T00:00:00.000Z,"['ethereum-ecosystem', 'tokenized-gold', 'real-world-assets-protocols', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'tokenized-commodities']",,370506.297,370506.297,True,1624191059.56,,47,,,,2026-01-02T13:35:00.000Z,4383.707031989169,181614857.3745003,43.4463,-0.42779965,1.04574363,-3.43156132,3.68449238,9.2760395,12.50163492,1624191059.5551677,0.0536,1624191059.56,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x45804880de22913dafe09f4980848ece6ecbaf78,2026-01-02 13:37:02.171509
47,33793,Global Dollar,USDG,global-dollar-usdg,36,2024-11-05T04:54:47.000Z,"['stablecoin', 'usd-stablecoin']",,1529283030.069493,1529283030.069493,False,1528354137.63,,48,10750140.0,10743610.323282529,,2026-01-02T13:35:00.000Z,0.9993925961227044,11967519.57255088,-11.7362,-0.01289251,-0.02299049,-0.04177433,-0.05591281,-0.04930229,-0.04266289,1528354137.6275465,0.0504,1528354137.63,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe343167631d89B6Ffc58B88d6b7fB0228795491D,2026-01-02 13:37:02.171509
48,39064,Midnight,NIGHT,midnight-network,161,2025-12-08T02:23:02.000Z,"['privacy', 'zero-knowledge-proofs', 'cardano-ecosystem', 'bnb-chain-ecosystem', 'binance-alpha', 'binance-alpha-airdrops', 'binance-ecosystem', 'binance-listing', 'privacy-blockchain']",24000000000.0,16607399401.0,24000000000.0,False,2108211932.87,,49,10800000000.0,948695369.7922437,,2026-01-02T13:35:00.000Z,0.0878421638696522,50083431.2242653,-8.4631,-0.34059267,2.25020996,10.55922153,-80.49020103,-80.49020103,-80.49020103,1458829899.6314058,0.0481,2108211932.87,,2026-01-02T13:35:00.000Z,2010.0,Cardano,ADA,cardano,0691b2fecca1ac4f53cb6dfb00b7013e561d1f34403b957cbb5af1fa4e49474854,2026-01-02 13:37:02.171509
49,2087,KuCoin Token,KCS,kucoin-token,66,2017-10-24T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token', 'ethereum-ecosystem', 'made-in-china']",200000000.0,132155021.73556715,142155021.73556715,False,1548716444.19,,50,,,,2026-01-02T13:35:00.000Z,10.894560215170541,1556342.69707307,1.1786,0.09240954,1.45355209,0.17548359,6.46841441,-14.98365546,-31.94627656,1439770842.0353081,0.0475,2178912043.03,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0xf34960d9d60be18cc1d5afc1a6f012a723a28811,2026-01-02 13:37:02.171509
50,13502,Worldcoin,WLD,worldcoin-org,514,2021-10-28T15:31:43.000Z,"['defi', 'zero-knowledge-proofs', 'identity', 'ethereum-ecosystem', 'governance', 'blockchain-capital-portfolio', 'a16z-portfolio', 'token', 'optimism-ecosystem', 'world-chain-mainnet-ecosystem', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,2665727082.6167107,10000000000.0,False,5389845623.14,,51,2665727082.62,1436785744.87412,,2026-01-02T13:35:00.000Z,0.5389845623138512,97646503.00145902,44.3851,2.64004059,9.77754573,8.58586674,-14.69829503,-31.42956384,-58.26708198,1436785744.872347,0.0474,5389845623.14,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x163f8c2467924be0ae7b5347228cabf260318753,2026-01-02 13:37:02.171509
51,33038,Sky,SKY,sky,198,2024-09-18T13:25:16.000Z,"['store-of-value', 'defi', 'dao', 'ethereum-ecosystem', 'polychain-capital-portfolio', 'governance', 'lending-borowing', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'paradigm-portfolio', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'spartan-group', 'bnb-chain-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'standard-crypto-portfolio', 'binance-ecosystem', 'binance-listing']",23462665147.0,22947755713.651157,23462665147.365967,False,1466642962.91,,52,,,,2026-01-02T13:35:00.000Z,0.06250964899748337,12846337.99759946,6.4225,-0.21743081,5.98222383,-9.61043231,14.42134736,15.64522959,-7.00977865,1434456154.9403274,0.0473,1466642962.88,,2026-01-02T13:35:00.000Z,1027.0,Ethereum,ETH,ethereum,0x56072C95FAA701256059aa122697B133aDEd9279,2026-01-02 13:37:02.171509
52,21794,Aptos,APT,aptos,609,2022-10-19T01:50:25.000Z,"['binance-labs-portfolio', 'circle-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'move-vm', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,750691489.2525864,1190919735.1464016,True,2187227350.17,,53,130000000.0,238756271.4178367,,2026-01-02T13:35:00.000Z,1.8365867032141285,115935346.3876032,63.9359,0.14403048,6.83830306,8.21907856,-7.76203297,-40.84617339,-64.48595557,1378710007.377312,0.0455,2187227350.17,,2026-01-02T13:35:00.000Z,,,,,,2026-01-02 13:37:02.171509
53,34387,Ripple USD,RLUSD,ripple-usd,58,2024-12-18T07:22:18.000Z,"['stablecoin', 'usd-stablecoin', 'fiat-stablecoin']",,1336131273.6531372,1336131273.6531372,True,1335470586.84,,54,53100129.55,53073872.73210491,,2026-01-02T13:35:00.000Z,0.9995055225266378,48559085.97742517,-4.4721,-0.01088239,0.0020584,-0.03794263,-0.0484076,-0.08798631,-0.00127144,1335470586.8368611,0.044,1335470586.84,,2026-01-02T13:35:00.000Z,52.0,XRP Ledger,XRP,xrp,524C555344000000000000000000000000000000.rMxCKbEDwqr76QuheSUMdEGf4B9xJ8m5De,2026-01-02 13:37:02.171509
